book,lex,sp,vs,vt,ctyp,ptyp,gloss
chr,ה,art,,,,,the
chr,זה,prde,,,,,this
chr,בנ,subs,,,NmCl,NP,son
chr,לוי,nmpr,,,,,Levi
chr,גרשׁונ,nmpr,,,,PrNP,Gershon
chr,קהת,nmpr,,,,,Kohath
chr,ו,conj,,,,,and
chr,מררי,nmpr,,,,,Merari
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,קהת,nmpr,,,,,Kohath
chr,עמרמ,nmpr,,,,PrNP,Amram
chr,יצהר,nmpr,,,,,Izhar
chr,ו,conj,,,,,and
chr,חברונ,nmpr,,,,,<levite>
chr,ו,conj,,,,,and
chr,עזיאל,nmpr,,,,,Uzziel
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,עמרמ,nmpr,,,,,Amram
chr,אהרנ,nmpr,,,,PrNP,Aaron
chr,ו,conj,,,,,and
chr,משׁה,nmpr,,,,,Moses
chr,ו,conj,,,,,and
chr,מרימ,nmpr,,,,,Miriam
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,אהרנ,nmpr,,,,,Aaron
chr,נדב,nmpr,,,,PrNP,Nadab
chr,ו,conj,,,,,and
chr,אביהוא,nmpr,,,,,Abihu
chr,אלעזר,nmpr,,,,,Eleazar
chr,ו,conj,,,,,and
chr,איתמר,nmpr,,,,,Ithamar
chr,אלעזר,nmpr,,,XQtl,PrNP,Eleazar
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,פינחס,nmpr,,,,,Phinehas
chr,פינחס,nmpr,,,XQtl,PrNP,Phinehas
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,אבישׁוע,nmpr,,,,,Abishua
chr,ו,conj,,,WXQt,CP,and
chr,אבישׁוע,nmpr,,,,PrNP,Abishua
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,בקי,nmpr,,,,,Bukki
chr,ו,conj,,,WXQt,CP,and
chr,בקי,nmpr,,,,PrNP,Bukki
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,עזי,nmpr,,,,,Uzzi
chr,ו,conj,,,WXQt,CP,and
chr,עזי,nmpr,,,,PrNP,Uzzi
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,זרחיה,nmpr,,,,,Zerahiah
chr,ו,conj,,,WXQt,CP,and
chr,זרחיה,nmpr,,,,PrNP,Zerahiah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,מריות,nmpr,,,,,Meraioth
chr,מריות,nmpr,,,XQtl,PrNP,Meraioth
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,אמריה,nmpr,,,,,Amariah
chr,ו,conj,,,WXQt,CP,and
chr,אמריה,nmpr,,,,PrNP,Amariah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,אחיטוב,nmpr,,,,,Ahitub
chr,ו,conj,,,WXQt,CP,and
chr,אחיטוב,nmpr,,,,PrNP,Ahitub
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,צדוק,nmpr,,,,,Zadok
chr,ו,conj,,,WXQt,CP,and
chr,צדוק,nmpr,,,,PrNP,Zadok
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,אחימעצ,nmpr,,,,,Ahimaaz
chr,ו,conj,,,WXQt,CP,and
chr,אחימעצ,nmpr,,,,PrNP,Ahimaaz
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,עזריה,nmpr,,,,,Azariah
chr,ו,conj,,,WXQt,CP,and
chr,עזריה,nmpr,,,,PrNP,Azariah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,יוחננ,nmpr,,,,,Johanan
chr,ו,conj,,,WXQt,CP,and
chr,יוחננ,nmpr,,,,PrNP,Johanan
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,עזריה,nmpr,,,,,Azariah
chr,הוא,prps,,,NmCl,PPrP,he
chr,אשׁר,conj,,,xQt0,CP,<relative>
chr,כהנ,verb,piel,perf,,VP,act as priest
chr,ב,prep,,,,PP,in
chr,ה,art,,,,,the
chr,בית,subs,,,,,house
chr,אשׁר,conj,,,xQtX,CP,<relative>
chr,בנה,verb,qal,perf,,VP,build
chr,שׁלמה,nmpr,,,,PrNP,Solomon
chr,ב,prep,,,,PP,in
chr,ירושׁלמ,nmpr,,,,,Jerusalem
chr,ו,conj,,,WayX,CP,and
chr,ילד,verb,hif,wayq,,VP,bear
chr,עזריה,nmpr,,,,PrNP,Azariah
chr,את,prep,,,,PP,<object marker>
chr,אמריה,nmpr,,,,,Amariah
chr,ו,conj,,,WXQt,CP,and
chr,אמריה,nmpr,,,,PrNP,Amariah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,אחיטוב,nmpr,,,,,Ahitub
chr,ו,conj,,,WXQt,CP,and
chr,אחיטוב,nmpr,,,,PrNP,Ahitub
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,צדוק,nmpr,,,,,Zadok
chr,ו,conj,,,WXQt,CP,and
chr,צדוק,nmpr,,,,PrNP,Zadok
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,שׁלומ,nmpr,,,,,Shallum
chr,ו,conj,,,WXQt,CP,and
chr,שׁלומ,nmpr,,,,PrNP,Shallum
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,חלקיה,nmpr,,,,,Hilkiah
chr,ו,conj,,,WXQt,CP,and
chr,חלקיה,nmpr,,,,PrNP,Hilkiah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,עזריה,nmpr,,,,,Azariah
chr,ו,conj,,,WXQt,CP,and
chr,עזריה,nmpr,,,,PrNP,Azariah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,שׂריה,nmpr,,,,,Seraiah
chr,ו,conj,,,WXQt,CP,and
chr,שׂריה,nmpr,,,,PrNP,Seraiah
chr,ילד,verb,hif,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,יהוצדק,nmpr,,,,,Jehozadak
chr,ו,conj,,,WXQt,CP,and
chr,יהוצדק,nmpr,,,,PrNP,Jehozadak
chr,הלכ,verb,qal,perf,,VP,walk
chr,ב,prep,,,InfC,VP,in
chr,גלה,verb,hif,infc,,,uncover
chr,יהוה,nmpr,,,,PrNP,YHWH
chr,את,prep,,,,PP,<object marker>
chr,יהודה,nmpr,,,,,Judah
chr,ו,conj,,,,,and
chr,ירושׁלמ,nmpr,,,,,Jerusalem
chr,ב,prep,,,,PP,in
chr,יד,subs,,,,,hand
chr,נבוכדנאצר,nmpr,,,,,Nebuchadnezzar
chr,בנ,subs,,,NmCl,NP,son
chr,לוי,nmpr,,,,,Levi
chr,גרשׁמ,nmpr,,,,PrNP,Gershom
chr,קהת,nmpr,,,,,Kohath
chr,ו,conj,,,,,and
chr,מררי,nmpr,,,,,Merari
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,שׁמ,subs,,,,NP,name
chr,בנ,subs,,,,,son
chr,גרשׁמ,nmpr,,,,,Gershom
chr,לבני,nmpr,,,NmCl,PrNP,Libni
chr,ו,conj,,,,,and
chr,שׁמעי,nmpr,,,,,Shimei
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,קהת,nmpr,,,,,Kohath
chr,עמרמ,nmpr,,,,PrNP,Amram
chr,ו,conj,,,,,and
chr,יצהר,nmpr,,,,,Izhar
chr,ו,conj,,,,,and
chr,חברונ,nmpr,,,,,<levite>
chr,ו,conj,,,,,and
chr,עזיאל,nmpr,,,,,Uzziel
chr,בנ,subs,,,NmCl,NP,son
chr,מררי,nmpr,,,,,Merari
chr,מחלי,nmpr,,,,PrNP,Mahli
chr,ו,conj,,,,,and
chr,מושׁי,nmpr,,,,,Mushi
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,משׁפחה,subs,,,,NP,clan
chr,ה,art,,,,,the
chr,לוי,adjv,,,,,Levite
chr,ל,prep,,,,PP,to
chr,אב,subs,,,,,father
chr,ל,prep,,,NmCl,PP,to
chr,גרשׁמ,nmpr,,,,,Gershom
chr,לבני,nmpr,,,,PrNP,Libni
chr,בנ,subs,,,,,son
chr,יחת,nmpr,,,,,Jahath
chr,בנ,subs,,,,,son
chr,זמה,nmpr,,,,,Zimmah
chr,בנ,subs,,,,,son
chr,יואח,nmpr,,,Ellp,PrNP,Joah
chr,בנ,subs,,,,,son
chr,עדו,nmpr,,,,,Iddo
chr,בנ,subs,,,,,son
chr,זרח,nmpr,,,,,Zerah
chr,בנ,subs,,,,,son
chr,יאתרי,nmpr,,,,,Jeatherai
chr,בנ,subs,,,,,son
chr,בנ,subs,,,NmCl,NP,son
chr,קהת,nmpr,,,,,Kohath
chr,עמינדב,nmpr,,,,PrNP,Amminadab
chr,בנ,subs,,,,,son
chr,קרח,nmpr,,,,,Korah
chr,בנ,subs,,,,,son
chr,אסיר,nmpr,,,,,Assir
chr,בנ,subs,,,,,son
chr,אלקנה,nmpr,,,NmCl,PrNP,Elkanah
chr,בנ,subs,,,,,son
chr,ו,conj,,,,,and
chr,אביספ,nmpr,,,,,Ebiasaph
chr,בנ,subs,,,,,son
chr,ו,conj,,,,,and
chr,אסיר,nmpr,,,,,Assir
chr,בנ,subs,,,,,son
chr,תחת,nmpr,,,NmCl,PrNP,Tahath
chr,בנ,subs,,,,,son
chr,אוריאל,nmpr,,,,,Uriel
chr,בנ,subs,,,,,son
chr,עזיה,nmpr,,,,,Uzziah
chr,בנ,subs,,,,,son
chr,ו,conj,,,,,and
chr,שׁאול,nmpr,,,,,Saul
chr,בנ,subs,,,,,son
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,אלקנה,nmpr,,,,,Elkanah
chr,עמשׂי,nmpr,,,,PrNP,Amasai
chr,ו,conj,,,,,and
chr,אחימות,nmpr,,,,,Ahimoth
chr,אלקנה,nmpr,,,CPen,PrNP,Elkanah
chr,בנ,subs,,,NmCl,NP,son
chr,אלקנה,nmpr,,,,,Elkanah
chr,צופי,nmpr,,,,PrNP,Zophai
chr,בנ,subs,,,,,son
chr,ו,conj,,,,,and
chr,נחת,nmpr,,,,,Nahath
chr,בנ,subs,,,,,son
chr,אליאב,nmpr,,,NmCl,PrNP,Eliab
chr,בנ,subs,,,,,son
chr,ירחמ,nmpr,,,,,Jeroham
chr,בנ,subs,,,,,son
chr,אלקנה,nmpr,,,,,Elkanah
chr,בנ,subs,,,,,son
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,שׁמואל,nmpr,,,,,Samuel
chr,ה,art,,,,NP,the
chr,בכר,subs,,,,,first-born
chr,ושׁני,nmpr,,,,,Vashni
chr,ו,conj,,,,,and
chr,אביה,nmpr,,,,,Abijah
chr,בנ,subs,,,NmCl,NP,son
chr,מררי,nmpr,,,,,Merari
chr,מחלי,nmpr,,,,PrNP,Mahli
chr,לבני,nmpr,,,,,Libni
chr,בנ,subs,,,,,son
chr,שׁמעי,nmpr,,,,,Shimei
chr,בנ,subs,,,,,son
chr,עזה,nmpr,,,,,Uzzah
chr,בנ,subs,,,,,son
chr,שׁמעא,nmpr,,,NmCl,PrNP,Shimea
chr,בנ,subs,,,,,son
chr,חגיה,nmpr,,,,,Haggiah
chr,בנ,subs,,,,,son
chr,עשׂיה,nmpr,,,,,Asaiah
chr,בנ,subs,,,,,son
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,אשׁר,conj,,,xQtX,CP,<relative>
chr,עמד,verb,hif,perf,,VP,stand
chr,דוד,nmpr,,,,PrNP,David
chr,על,prep,,,,PP,upon
chr,יד,subs,,,,,hand
chr,שׁיר,subs,,,,,song
chr,בית,subs,,,,NP,house
chr,יהוה,nmpr,,,,,YHWH
chr,מנ,prep,,,,PP,from
chr,מנוח,subs,,,,,resting place
chr,ה,art,,,,,the
chr,ארונ,subs,,,,,ark
chr,ו,conj,,,Way0,CP,and
chr,היה,verb,qal,wayq,,VP,be
chr,שׁרת,verb,piel,ptca,,VP,serve
chr,ל,prep,,,,PP,to
chr,פנה,subs,,,,,face
chr,משׁכנ,subs,,,,,dwelling-place
chr,אהל,subs,,,,,tent
chr,מועד,subs,,,,,appointment
chr,ב,prep,,,,PP,in
chr,ה,art,,,,,the
chr,שׁיר,subs,,,,,song
chr,עד,prep,,,InfC,VP,unto
chr,בנה,verb,qal,infc,,,build
chr,שׁלמה,nmpr,,,,PrNP,Solomon
chr,את,prep,,,,PP,<object marker>
chr,בית,subs,,,,,house
chr,יהוה,nmpr,,,,,YHWH
chr,ב,prep,,,,PP,in
chr,ירושׁלמ,nmpr,,,,,Jerusalem
chr,ו,conj,,,Way0,CP,and
chr,עמד,verb,qal,wayq,,VP,stand
chr,כ,prep,,,,PP,as
chr,משׁפט,subs,,,,,justice
chr,על,prep,,,,PP,upon
chr,עבדה,subs,,,,,work
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,ה,art,,,Ptcp,CP,the
chr,עמד,verb,qal,ptca,,VP,stand
chr,ו,conj,,,Ellp,CP,and
chr,בנ,subs,,,,NP,son
chr,מנ,prep,,,NmCl,PP,from
chr,בנ,subs,,,,,son
chr,ה,art,,,,,the
chr,קהתי,adjv,,,,,Kohathite
chr,הימנ,nmpr,,,,PrNP,Heman
chr,ה,art,,,,,the
chr,שׁיר,verb,piel,ptca,,,sing
chr,בנ,subs,,,,,son
chr,יואל,nmpr,,,,,Joel
chr,בנ,subs,,,,,son
chr,שׁמואל,nmpr,,,,,Samuel
chr,בנ,subs,,,Ellp,NP,son
chr,אלקנה,nmpr,,,,,Elkanah
chr,בנ,subs,,,,,son
chr,ירחמ,nmpr,,,,,Jeroham
chr,בנ,subs,,,,,son
chr,אליאל,nmpr,,,,,Eliel
chr,בנ,subs,,,,,son
chr,תוח,nmpr,,,,,Toah
chr,בנ,subs,,,Ellp,NP,son
chr,צופ,nmpr,,,,,Zuph
chr,בנ,subs,,,,,son
chr,אלקנה,nmpr,,,,,Elkanah
chr,בנ,subs,,,,,son
chr,מחת,nmpr,,,,,Mahath
chr,בנ,subs,,,,,son
chr,עמשׂי,nmpr,,,,,Amasai
chr,בנ,subs,,,Ellp,NP,son
chr,אלקנה,nmpr,,,,,Elkanah
chr,בנ,subs,,,,,son
chr,יואל,nmpr,,,,,Joel
chr,בנ,subs,,,,,son
chr,עזריה,nmpr,,,,,Azariah
chr,בנ,subs,,,,,son
chr,צפניה,nmpr,,,,,Zephaniah
chr,בנ,subs,,,Ellp,NP,son
chr,תחת,nmpr,,,,,Tahath
chr,בנ,subs,,,,,son
chr,אסיר,nmpr,,,,,Assir
chr,בנ,subs,,,,,son
chr,אביספ,nmpr,,,,,Ebiasaph
chr,בנ,subs,,,,,son
chr,קרח,nmpr,,,,,Korah
chr,בנ,subs,,,Ellp,NP,son
chr,יצהר,nmpr,,,,,Izhar
chr,בנ,subs,,,,,son
chr,קהת,nmpr,,,,,Kohath
chr,בנ,subs,,,,,son
chr,לוי,nmpr,,,,,Levi
chr,בנ,subs,,,,,son
chr,ישׂראל,nmpr,,,,,Israel
chr,ו,conj,,,NmCl,CP,and
chr,אח,subs,,,,NP,brother
chr,אספ,nmpr,,,,PrNP,Asaph
chr,ה,art,,,Ptcp,CP,the
chr,עמד,verb,qal,ptca,,VP,stand
chr,על,prep,,,,PP,upon
chr,ימינ,subs,,,,,right-hand side
chr,אספ,nmpr,,,NmCl,PrNP,Asaph
chr,בנ,subs,,,,NP,son
chr,ברכיהו,nmpr,,,,,Berekiah
chr,בנ,subs,,,,,son
chr,שׁמעא,nmpr,,,,,Shimea
chr,בנ,subs,,,NmCl,NP,son
chr,מיכאל,nmpr,,,,,Michael
chr,בנ,subs,,,,,son
chr,בעשׂיה,nmpr,,,,,Baaseiah
chr,בנ,subs,,,,,son
chr,מלכיה,nmpr,,,,,Malkijah
chr,בנ,subs,,,NmCl,NP,son
chr,אתני,nmpr,,,,,Ethni
chr,בנ,subs,,,,,son
chr,זרח,nmpr,,,,,Zerah
chr,בנ,subs,,,,,son
chr,עדיה,nmpr,,,,,Adaiah
chr,בנ,subs,,,NmCl,NP,son
chr,איתנ,nmpr,,,,,Ethan
chr,בנ,subs,,,,,son
chr,זמה,nmpr,,,,,Zimmah
chr,בנ,subs,,,,,son
chr,שׁמעי,nmpr,,,,,Shimei
chr,בנ,subs,,,NmCl,NP,son
chr,יחת,nmpr,,,,,Jahath
chr,בנ,subs,,,,,son
chr,גרשׁמ,nmpr,,,,,Gershom
chr,בנ,subs,,,,,son
chr,לוי,nmpr,,,,,Levi
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,מררי,nmpr,,,,,Merari
chr,אח,subs,,,,,brother
chr,על,prep,,,,PP,upon
chr,ה,art,,,,,the
chr,שׂמאל,subs,,,,,lefthand side
chr,איתנ,nmpr,,,Ellp,PrNP,Ethan
chr,בנ,subs,,,,,son
chr,קישׁי,nmpr,,,,,Kishi
chr,בנ,subs,,,,,son
chr,עבדי,nmpr,,,,,Abdi
chr,בנ,subs,,,,,son
chr,מלוכ,nmpr,,,,,Malluch
chr,בנ,subs,,,Ellp,NP,son
chr,חשׁביה,nmpr,,,,,Hashabiah
chr,בנ,subs,,,,,son
chr,אמציה,nmpr,,,,,Amaziah
chr,בנ,subs,,,,,son
chr,חלקיה,nmpr,,,,,Hilkiah
chr,בנ,subs,,,Ellp,NP,son
chr,אמצי,nmpr,,,,,Amzi
chr,בנ,subs,,,,,son
chr,בני,nmpr,,,,,Bani
chr,בנ,subs,,,,,son
chr,שׁמר,nmpr,,,,,Shemer
chr,בנ,subs,,,Ellp,NP,son
chr,מחלי,nmpr,,,,,Mahli
chr,בנ,subs,,,,,son
chr,מושׁי,nmpr,,,,,Mushi
chr,בנ,subs,,,,,son
chr,מררי,nmpr,,,,,Merari
chr,בנ,subs,,,,,son
chr,לוי,nmpr,,,,,Levi
chr,ו,conj,,,Ptcp,CP,and
chr,אח,subs,,,,NP,brother
chr,ה,art,,,,,the
chr,לוי,adjv,,,,,Levite
chr,נתנ,verb,qal,ptcp,,VP,give
chr,ל,prep,,,,PP,to
chr,כל,subs,,,,,whole
chr,עבדה,subs,,,,,work
chr,משׁכנ,subs,,,,,dwelling-place
chr,בית,subs,,,,,house
chr,ה,art,,,,,the
chr,אלהימ,subs,,,,,god(s)
chr,ו,conj,,,Ptcp,CP,and
chr,אהרנ,nmpr,,,,PrNP,Aaron
chr,ו,conj,,,,,and
chr,בנ,subs,,,,,son
chr,קטר,verb,hif,ptca,,VP,smoke
chr,על,prep,,,,PP,upon
chr,מזבח,subs,,,,,altar
chr,ה,art,,,,,the
chr,עלה,subs,,,,,burnt-offering
chr,ו,conj,,,,,and
chr,על,prep,,,,,upon
chr,מזבח,subs,,,,,altar
chr,ה,art,,,,,the
chr,קטרת,subs,,,,,smoke of sacrifice
chr,ל,prep,,,,PP,to
chr,כל,subs,,,,,whole
chr,מלאכת,subs,,,,,work
chr,קדשׁ,subs,,,,,holiness
chr,ה,art,,,,,the
chr,קדשׁ,subs,,,,,holiness
chr,ו,conj,,,InfC,CP,and
chr,ל,prep,,,,VP,to
chr,כפר,verb,piel,infc,,,cover
chr,על,prep,,,,PP,upon
chr,ישׂראל,nmpr,,,,,Israel
chr,כ,prep,,,,PP,as
chr,כל,subs,,,,,whole
chr,אשׁר,conj,,,xQtX,CP,<relative>
chr,צוה,verb,piel,perf,,VP,command
chr,משׁה,nmpr,,,,PrNP,Moses
chr,עבד,subs,,,,,servant
chr,ה,art,,,,,the
chr,אלהימ,subs,,,,,god(s)
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,בנ,subs,,,,NP,son
chr,אהרנ,nmpr,,,,,Aaron
chr,אלעזר,nmpr,,,Ellp,PrNP,Eleazar
chr,בנ,subs,,,,,son
chr,פינחס,nmpr,,,,,Phinehas
chr,בנ,subs,,,,,son
chr,אבישׁוע,nmpr,,,,,Abishua
chr,בנ,subs,,,,,son
chr,בקי,nmpr,,,Ellp,PrNP,Bukki
chr,בנ,subs,,,,,son
chr,עזי,nmpr,,,,,Uzzi
chr,בנ,subs,,,,,son
chr,זרחיה,nmpr,,,,,Zerahiah
chr,בנ,subs,,,,,son
chr,מריות,nmpr,,,Ellp,PrNP,Meraioth
chr,בנ,subs,,,,,son
chr,אמריה,nmpr,,,,,Amariah
chr,בנ,subs,,,,,son
chr,אחיטוב,nmpr,,,,,Ahitub
chr,בנ,subs,,,,,son
chr,צדוק,nmpr,,,Ellp,PrNP,Zadok
chr,בנ,subs,,,,,son
chr,אחימעצ,nmpr,,,,,Ahimaaz
chr,בנ,subs,,,,,son
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,מושׁב,subs,,,,NP,seat
chr,ל,prep,,,,PP,to
chr,טירה,subs,,,,,encampment
chr,ב,prep,,,,PP,in
chr,גבול,subs,,,,,boundary
chr,ל,prep,,,,PP,to
chr,בנ,subs,,,,,son
chr,אהרנ,nmpr,,,,,Aaron
chr,ל,prep,,,,,to
chr,משׁפחת,subs,,,,,clan
chr,ה,art,,,,,the
chr,קהתי,adjv,,,,,Kohathite
chr,כי,conj,,,xQtX,CP,that
chr,ל,prep,,,,PP,to
chr,היה,verb,qal,perf,,VP,be
chr,ה,art,,,,NP,the
chr,גורל,subs,,,,,lot
chr,ו,conj,,,Way0,CP,and
chr,נתנ,verb,qal,wayq,,VP,give
chr,ל,prep,,,,PP,to
chr,את,prep,,,,PP,<object marker>
chr,חברונ,nmpr,,,,,Hebron
chr,ב,prep,,,,,in
chr,ארצ,subs,,,,,earth
chr,יהודה,nmpr,,,,,Judah
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,סביב,subs,,,,,surrounding
chr,ו,conj,,,WxQ0,CP,and
chr,את,prep,,,,PP,<object marker>
chr,שׂדה,subs,,,,,open field
chr,ה,art,,,,,the
chr,עיר,subs,,,,,town
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,חצר,subs,,,,,court
chr,נתנ,verb,qal,perf,,VP,give
chr,ל,prep,,,,PP,to
chr,כלב,nmpr,,,,,Caleb
chr,בנ,subs,,,,,son
chr,יפנה,nmpr,,,,,Jephunneh
chr,ו,conj,,,WxQ0,CP,and
chr,ל,prep,,,,PP,to
chr,בנ,subs,,,,,son
chr,אהרנ,nmpr,,,,,Aaron
chr,נתנ,verb,qal,perf,,VP,give
chr,את,prep,,,,PP,<object marker>
chr,עיר,subs,,,,,town
chr,ה,art,,,,,the
chr,מקלט,subs,,,,,refuge
chr,את,prep,,,,,<object marker>
chr,חברונ,nmpr,,,,,Hebron
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,לבנה,nmpr,,,,,Libnah
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,יתר,nmpr,,,,,Jattir
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,אשׁתמע,nmpr,,,,,Eshtemoa
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,Ellp,CP,and
chr,את,prep,,,,PP,<object marker>
chr,חילז,nmpr,,,,,Hilez
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,את,prep,,,,,<object marker>
chr,דבר,nmpr,,,,,Debir
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,Ellp,CP,and
chr,את,prep,,,,PP,<object marker>
chr,עשׁנ,nmpr,,,,,Ashan
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,בית שׁמשׁ,nmpr,,,,,Beth Shemesh
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,Ellp,CP,and
chr,מנ,prep,,,,PP,from
chr,מטה,subs,,,,,staff
chr,בנימנ,nmpr,,,,,Benjamin
chr,את,prep,,,,PP,<object marker>
chr,גבע,nmpr,,,,,Geba
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,עלמת,nmpr,,,,,Alemeth
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,ענתות,nmpr,,,,,<town>
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,מגרשׁ,subs,,,,,pasture
chr,כל,subs,,,NmCl,NP,whole
chr,עיר,subs,,,,,town
chr,שׁלשׁ,subs,,,,NP,three
chr,עשׂרה,subs,,,,,-teen
chr,עיר,subs,,,,,town
chr,ב,prep,,,,PP,in
chr,משׁפחה,subs,,,,,clan
chr,ו,conj,,,Ellp,CP,and
chr,ל,prep,,,,PP,to
chr,בנ,subs,,,,,son
chr,קהת,nmpr,,,,,Kohath
chr,ה,art,,,Ptcp,CP,the
chr,יתר,verb,nif,ptca,,VP,remain
chr,מנ,prep,,,,PP,from
chr,משׁפחת,subs,,,,,clan
chr,ה,art,,,,,the
chr,מטה,subs,,,,,staff
chr,מנ,prep,,,Ellp,PP,from
chr,מחצית,subs,,,,,half
chr,מטה,subs,,,,,staff
chr,חצי,subs,,,,,half
chr,מנשׁה,nmpr,,,,,Manasseh
chr,ב,prep,,,,PP,in
chr,ה,art,,,,,the
chr,גורל,subs,,,,,lot
chr,עיר,subs,,,,NP,town
chr,עשׂר,subs,,,,,ten
chr,ו,conj,,,Ellp,CP,and
chr,ל,prep,,,,PP,to
chr,בנ,subs,,,,,son
chr,גרשׁמ,nmpr,,,,,Gershom
chr,ל,prep,,,,,to
chr,משׁפחה,subs,,,,,clan
chr,מנ,prep,,,,PP,from
chr,מטה,subs,,,,,staff
chr,ישׂשׂכר,nmpr,,,,,Issachar
chr,ו,conj,,,,,and
chr,מנ,prep,,,,,from
chr,מטה,subs,,,,,staff
chr,אשׁר,nmpr,,,,,Asher
chr,ו,conj,,,,,and
chr,מנ,prep,,,,,from
chr,מטה,subs,,,,,staff
chr,נפתלי,nmpr,,,,,Naphtali
chr,ו,conj,,,,,and
chr,מנ,prep,,,,,from
chr,מטה,subs,,,,,staff
chr,מנשׁה,nmpr,,,,,Manasseh
chr,ב,prep,,,,PP,in
chr,ה,art,,,,,the
chr,בשׁנ,nmpr,,,,,Bashan
chr,עיר,subs,,,,NP,town
chr,שׁלשׁ,subs,,,,,three
chr,עשׂרה,subs,,,,,-teen
chr,ל,prep,,,Ellp,PP,to
chr,בנ,subs,,,,,son
chr,מררי,nmpr,,,,,Merari
