book,lex,sp,vs,vt,ctyp,ptyp,gloss
2_chr,ו,conj,,,WayX,CP,and
2_chr,נשׂא,verb,qal,wayq,,VP,lift
2_chr,ה,art,,,,NP,the
2_chr,לוי,adjv,,,,,Levite
2_chr,את,prep,,,,PP,<object marker>
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,ו,conj,,,Way0,CP,and
2_chr,עלה,verb,hif,wayq,,VP,ascend
2_chr,את,prep,,,,PP,<object marker>
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,ו,conj,,,,,and
2_chr,את,prep,,,,,<object marker>
2_chr,אהל,subs,,,,,tent
2_chr,מועד,subs,,,,,appointment
2_chr,ו,conj,,,,,and
2_chr,את,prep,,,,,<object marker>
2_chr,כל,subs,,,,,whole
2_chr,כלי,subs,,,,,tool
2_chr,ה,art,,,,,the
2_chr,קדשׁ,subs,,,,,holiness
2_chr,אשׁר,conj,,,NmCl,CP,<relative>
2_chr,ב,prep,,,,PP,in
2_chr,ה,art,,,,,the
2_chr,אהל,subs,,,,,tent
2_chr,עלה,verb,hif,perf,ZQtX,VP,ascend
2_chr,את,prep,,,,PP,<object marker>
2_chr,ה,art,,,,NP,the
2_chr,כהנ,subs,,,,,priest
2_chr,ה,art,,,,,the
2_chr,לוי,adjv,,,,,Levite
2_chr,ו,conj,,,Ptcp,CP,and
2_chr,ה,art,,,,NP,the
2_chr,מלכ,subs,,,,,king
2_chr,שׁלמה,nmpr,,,,,Solomon
2_chr,ו,conj,,,,,and
2_chr,כל,subs,,,,,whole
2_chr,עדה,subs,,,,,gathering
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ה,art,,,Ptcp,CP,the
2_chr,יעד,verb,nif,ptca,,VP,appoint
2_chr,על,prep,,,,PP,upon
2_chr,ל,prep,,,,PP,to
2_chr,פנה,subs,,,,,face
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,זבח,verb,piel,ptca,Ptcp,VP,slaughter
2_chr,צאנ,subs,,,,NP,cattle
2_chr,ו,conj,,,,,and
2_chr,בקר,subs,,,,,cattle
2_chr,אשׁר,conj,,,xYq0,CP,<relative>
2_chr,לא,nega,,,,NegP,not
2_chr,ספר,verb,nif,impf,,VP,count
2_chr,ו,conj,,,WxY0,CP,and
2_chr,לא,nega,,,,NegP,not
2_chr,מנה,verb,nif,impf,,VP,count
2_chr,מנ,prep,,,,PP,from
2_chr,רב,subs,,,,,multitude
2_chr,ו,conj,,,WayX,CP,and
2_chr,בוא,verb,hif,wayq,,VP,come
2_chr,ה,art,,,,NP,the
2_chr,כהנ,subs,,,,,priest
2_chr,את,prep,,,,PP,<object marker>
2_chr,ארונ,subs,,,,,ark
2_chr,ברית,subs,,,,,covenant
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,אל,prep,,,,PP,to
2_chr,מקומ,subs,,,,,place
2_chr,אל,prep,,,,,to
2_chr,דביר,subs,,,,,backroom
2_chr,ה,art,,,,,the
2_chr,בית,subs,,,,,house
2_chr,אל,prep,,,,,to
2_chr,קדשׁ,subs,,,,,holiness
2_chr,ה,art,,,,,the
2_chr,קדשׁ,subs,,,,,holiness
2_chr,אל,prep,,,,,to
2_chr,תחת,subs,,,,,under part
2_chr,כנפ,subs,,,,,wing
2_chr,ה,art,,,,,the
2_chr,כרוב,subs,,,,,cherub
2_chr,ו,conj,,,WayX,CP,and
2_chr,היה,verb,qal,wayq,,VP,be
2_chr,ה,art,,,,NP,the
2_chr,כרוב,subs,,,,,cherub
2_chr,פרשׂ,verb,qal,ptca,,VP,spread out
2_chr,כנפ,subs,,,,NP,wing
2_chr,על,prep,,,,PP,upon
2_chr,מקומ,subs,,,,,place
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,ו,conj,,,WayX,CP,and
2_chr,כסה,verb,piel,wayq,,VP,cover
2_chr,ה,art,,,,NP,the
2_chr,כרוב,subs,,,,,cherub
2_chr,על,prep,,,,PP,upon
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,ו,conj,,,,,and
2_chr,על,prep,,,,,upon
2_chr,בד,subs,,,,,"linen, part, stave"
2_chr,מנ,prep,,,,,from
2_chr,ל,prep,,,,,to
2_chr,מעל,subs,,,,,top
2_chr,ו,conj,,,Way0,CP,and
2_chr,ארכ,verb,hif,wayq,,VP,be long
2_chr,ה,art,,,,NP,the
2_chr,בד,subs,,,,,"linen, part, stave"
2_chr,ו,conj,,,WayX,CP,and
2_chr,ראה,verb,nif,wayq,,VP,see
2_chr,ראשׁ,subs,,,,NP,head
2_chr,ה,art,,,,,the
2_chr,בד,subs,,,,,"linen, part, stave"
2_chr,מנ,prep,,,,PP,from
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,על,prep,,,,,upon
2_chr,פנה,subs,,,,,face
2_chr,ה,art,,,,,the
2_chr,דביר,subs,,,,,backroom
2_chr,ו,conj,,,WxY0,CP,and
2_chr,לא,nega,,,,NegP,not
2_chr,ראה,verb,nif,impf,,VP,see
2_chr,ה,art,,,,AdvP,the
2_chr,חוצ,subs,,,,,outside
2_chr,ו,conj,,,Way0,CP,and
2_chr,היה,verb,qal,wayq,,VP,be
2_chr,שׁמ,advb,,,,AdvP,there
2_chr,עד,prep,,,,PP,unto
2_chr,ה,art,,,,,the
2_chr,יומ,subs,,,,,day
2_chr,ה,art,,,,,the
2_chr,זה,prde,,,,,this
2_chr,אינ,subs,,,NmCl,NegP,<NEG>
2_chr,ב,prep,,,,PP,in
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,רק,advb,,,,NP,only
2_chr,שׁנימ,subs,,,,,two
2_chr,ה,art,,,,,the
2_chr,לוח,subs,,,,,tablet
2_chr,אשׁר,conj,,,xQtX,CP,<relative>
2_chr,נתנ,verb,qal,perf,,VP,give
2_chr,משׁה,nmpr,,,,PrNP,Moses
2_chr,ב,prep,,,,PP,in
2_chr,חרב,nmpr,,,,,Horeb
2_chr,אשׁר,conj,,,xQtX,CP,<relative>
2_chr,כרת,verb,qal,perf,,VP,cut
2_chr,יהוה,nmpr,,,,PrNP,YHWH
2_chr,עמ,prep,,,,PP,with
2_chr,בנ,subs,,,,,son
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ב,prep,,,InfC,VP,in
2_chr,יצא,verb,qal,infc,,,go out
2_chr,מנ,prep,,,,PP,from
2_chr,מצרימ,nmpr,,,,,Egypt
2_chr,ו,conj,,,Way0,CP,and
2_chr,היה,verb,qal,wayq,,VP,be
2_chr,ב,prep,,,InfC,VP,in
2_chr,יצא,verb,qal,infc,,,go out
2_chr,ה,art,,,,NP,the
2_chr,כהנ,subs,,,,,priest
2_chr,מנ,prep,,,,PP,from
2_chr,ה,art,,,,,the
2_chr,קדשׁ,subs,,,,,holiness
2_chr,כי,conj,,,XQtl,CP,that
2_chr,כל,subs,,,,NP,whole
2_chr,ה,art,,,,,the
2_chr,כהנ,subs,,,,,priest
2_chr,ה,art,,,Ptcp,CP,the
2_chr,מצא,verb,nif,ptca,,VP,find
2_chr,קדשׁ,verb,hit,perf,XQtl,VP,be holy
2_chr,אינ,subs,,,NmCl,NegP,<NEG>
2_chr,ל,prep,,,InfC,VP,to
2_chr,שׁמר,verb,qal,infc,,,keep
2_chr,ל,prep,,,,PP,to
2_chr,מחלקת,subs,,,,,division
2_chr,ו,conj,,,Ptcp,CP,and
2_chr,ה,art,,,,NP,the
2_chr,לוי,adjv,,,,,Levite
2_chr,ה,art,,,Ptcp,CP,the
2_chr,שׁיר,verb,piel,ptca,,VP,sing
2_chr,ל,prep,,,,PP,to
2_chr,כל,subs,,,,,whole
2_chr,ל,prep,,,,,to
2_chr,אספ,nmpr,,,,,Asaph
2_chr,ל,prep,,,,,to
2_chr,הימנ,nmpr,,,,,Heman
2_chr,ל,prep,,,,,to
2_chr,ידותונ,nmpr,,,,,Jeduthun
2_chr,ו,conj,,,,,and
2_chr,ל,prep,,,,,to
2_chr,בנ,subs,,,,,son
2_chr,ו,conj,,,,,and
2_chr,ל,prep,,,,,to
2_chr,אח,subs,,,,,brother
2_chr,לבשׁ,verb,pual,ptcp,Ptcp,VP,cloth
2_chr,בוצ,subs,,,,NP,byssus
2_chr,ב,prep,,,Ptcp,PP,in
2_chr,מצלתימ,subs,,,,,cymbals
2_chr,ו,conj,,,,,and
2_chr,ב,prep,,,,,in
2_chr,נבל,subs,,,,,harp
2_chr,ו,conj,,,,,and
2_chr,כנור,subs,,,,,cither
2_chr,עמד,verb,qal,ptca,,VP,stand
2_chr,מזרח,subs,,,,NP,sunrise
2_chr,ל,prep,,,,,to
2_chr,ה,art,,,,,the
2_chr,מזבח,subs,,,,,altar
2_chr,ו,conj,,,Ptcp,CP,and
2_chr,עמ,prep,,,,PP,with
2_chr,כהנ,subs,,,,NP,priest
2_chr,ל,prep,,,,,to
2_chr,מאה,subs,,,,,hundred
2_chr,ו,conj,,,,,and
2_chr,עשׂרימ,subs,,,,,twenty
2_chr,חצר,verb,hif,ptca,,VP,sound clarion
2_chr,ב,prep,,,,PP,in
2_chr,חצצרה,subs,,,,,clarion
2_chr,ו,conj,,,Way0,CP,and
2_chr,היה,verb,qal,wayq,,VP,be
2_chr,כ,prep,,,,PP,as
2_chr,אחד,subs,,,,,one
2_chr,ל,prep,,,,PP,to
2_chr,ה,art,,,,,the
2_chr,חצר,verb,piel,ptca,,,sound clarion
2_chr,ו,conj,,,,,and
2_chr,ל,prep,,,,,to
2_chr,ה,art,,,,,the
2_chr,שׁיר,verb,piel,ptca,,,sing
2_chr,ל,prep,,,InfC,VP,to
2_chr,שׁמע,verb,hif,infc,,,hear
2_chr,קול,subs,,,,NP,sound
2_chr,אחד,subs,,,,,one
2_chr,ל,prep,,,InfC,VP,to
2_chr,הלל,verb,piel,infc,,,praise
2_chr,ו,conj,,,InfC,CP,and
2_chr,ל,prep,,,,VP,to
2_chr,ידה,verb,hif,infc,,,praise
2_chr,ל,prep,,,,PP,to
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,ו,conj,,,InfC,CP,and
2_chr,כ,prep,,,,VP,as
2_chr,רומ,verb,hif,infc,,,be high
2_chr,קול,subs,,,,NP,sound
2_chr,ב,prep,,,,PP,in
2_chr,חצצרה,subs,,,,,clarion
2_chr,ו,conj,,,,,and
2_chr,ב,prep,,,,,in
2_chr,מצלתימ,subs,,,,,cymbals
2_chr,ו,conj,,,,,and
2_chr,ב,prep,,,,,in
2_chr,כלי,subs,,,,,tool
2_chr,ה,art,,,,,the
2_chr,שׁיר,subs,,,,,song
2_chr,ו,conj,,,InfC,CP,and
2_chr,ב,prep,,,,VP,in
2_chr,הלל,verb,piel,infc,,,praise
2_chr,ל,prep,,,,PP,to
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,כי,conj,,,AjCl,CP,that
2_chr,טוב,adjv,,,,AdjP,good
2_chr,כי,conj,,,NmCl,CP,that
2_chr,ל,prep,,,,PP,to
2_chr,עולמ,subs,,,,,eternity
2_chr,חסד,subs,,,,NP,loyalty
2_chr,ו,conj,,,WXQt,CP,and
2_chr,ה,art,,,,NP,the
2_chr,בית,subs,,,,,house
2_chr,מלא,verb,qal,perf,,VP,be full
2_chr,עננ,subs,,,,NP,cloud
2_chr,בית,subs,,,,NP,house
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,ו,conj,,,WxQX,CP,and
2_chr,לא,nega,,,,NegP,not
2_chr,יכל,verb,qal,perf,,VP,be able
2_chr,ה,art,,,,NP,the
2_chr,כהנ,subs,,,,,priest
2_chr,ל,prep,,,InfC,VP,to
2_chr,עמד,verb,qal,infc,,,stand
2_chr,ל,prep,,,InfC,VP,to
2_chr,שׁרת,verb,piel,infc,,,serve
2_chr,מנ,prep,,,,PP,from
2_chr,פנה,subs,,,,,face
2_chr,ה,art,,,,,the
2_chr,עננ,subs,,,,,cloud
2_chr,כי,conj,,,xQtX,CP,that
2_chr,מלא,verb,qal,perf,,VP,be full
2_chr,כבוד,subs,,,,NP,weight
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,את,prep,,,,PP,<object marker>
2_chr,בית,subs,,,,,house
2_chr,ה,art,,,,,the
2_chr,אלהימ,subs,,,,,god(s)
2_chr,אז,advb,,,xQtX,AdvP,then
2_chr,אמר,verb,qal,perf,,VP,say
2_chr,שׁלמה,nmpr,,,,PrNP,Solomon
2_chr,יהוה,nmpr,,,XQtl,PrNP,YHWH
2_chr,אמר,verb,qal,perf,,VP,say
2_chr,ל,prep,,,InfC,VP,to
2_chr,שׁכנ,verb,qal,infc,,,dwell
2_chr,ב,prep,,,,PP,in
2_chr,ה,art,,,,,the
2_chr,ערפל,subs,,,,,darkness
2_chr,ו,conj,,,WXQt,CP,and
2_chr,אני,prps,,,,PPrP,i
2_chr,בנה,verb,qal,perf,,VP,build
2_chr,בית,subs,,,,NP,house
2_chr,זבל,subs,,,,,dominion
2_chr,ל,prep,,,,PP,to
2_chr,ו,conj,,,Ellp,CP,and
2_chr,מכונ,subs,,,,NP,site
2_chr,ל,prep,,,InfC,VP,to
2_chr,ישׁב,verb,qal,infc,,,sit
2_chr,עולמ,subs,,,,NP,eternity
2_chr,ו,conj,,,WayX,CP,and
2_chr,סבב,verb,hif,wayq,,VP,turn
2_chr,ה,art,,,,NP,the
2_chr,מלכ,subs,,,,,king
2_chr,את,prep,,,,PP,<object marker>
2_chr,פנה,subs,,,,,face
2_chr,ו,conj,,,Way0,CP,and
2_chr,ברכ,verb,piel,wayq,,VP,bless
2_chr,את,prep,,,,PP,<object marker>
2_chr,כל,subs,,,,,whole
2_chr,קהל,subs,,,,,assembly
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Ptcp,CP,and
2_chr,כל,subs,,,,NP,whole
2_chr,קהל,subs,,,,,assembly
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,עמד,verb,qal,ptca,,VP,stand
2_chr,ו,conj,,,Way0,CP,and
2_chr,אמר,verb,qal,wayq,,VP,say
2_chr,ברכ,verb,qal,ptcp,Ptcp,VP,bless
2_chr,יהוה,nmpr,,,,PrNP,YHWH
2_chr,אלהימ,subs,,,,,god(s)
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,אשׁר,conj,,,xQt0,CP,<relative>
2_chr,דבר,verb,piel,perf,,VP,speak
2_chr,ב,prep,,,,PP,in
2_chr,פה,subs,,,,,mouth
2_chr,את,prep,,,,PP,together with
2_chr,דוד,nmpr,,,,,David
2_chr,אב,subs,,,,,father
2_chr,ו,conj,,,WxQ0,CP,and
2_chr,ב,prep,,,,PP,in
2_chr,יד,subs,,,,,hand
2_chr,מלא,verb,piel,perf,,VP,be full
2_chr,ל,prep,,,InfC,VP,to
2_chr,אמר,verb,qal,infc,,,say
2_chr,מנ,prep,,,xQt0,PP,from
2_chr,ה,art,,,,,the
2_chr,יומ,subs,,,,,day
2_chr,אשׁר,conj,,,xQt0,CP,<relative>
2_chr,יצא,verb,hif,perf,,VP,go out
2_chr,את,prep,,,,PP,<object marker>
2_chr,עמ,subs,,,,,people
2_chr,מנ,prep,,,,PP,from
2_chr,ארצ,subs,,,,,earth
2_chr,מצרימ,nmpr,,,,,Egypt
2_chr,לא,nega,,,xQt0,NegP,not
2_chr,בחר,verb,qal,perf,,VP,examine
2_chr,ב,prep,,,,PP,in
2_chr,עיר,subs,,,,,town
2_chr,מנ,prep,,,,PP,from
2_chr,כל,subs,,,,,whole
2_chr,שׁבט,subs,,,,,rod
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ל,prep,,,InfC,VP,to
2_chr,בנה,verb,qal,infc,,,build
2_chr,בית,subs,,,,NP,house
2_chr,ל,prep,,,InfC,VP,to
2_chr,היה,verb,qal,infc,,,be
2_chr,שׁמ,subs,,,,NP,name
2_chr,שׁמ,advb,,,,AdvP,there
2_chr,ו,conj,,,WxQ0,CP,and
2_chr,לא,nega,,,,NegP,not
2_chr,בחר,verb,qal,perf,,VP,examine
2_chr,ב,prep,,,,PP,in
2_chr,אישׁ,subs,,,,,man
2_chr,ל,prep,,,InfC,VP,to
2_chr,היה,verb,qal,infc,,,be
2_chr,נגיד,subs,,,,NP,chief
2_chr,על,prep,,,,,upon
2_chr,עמ,subs,,,,,people
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Way0,CP,and
2_chr,בחר,verb,qal,wayq,,VP,examine
2_chr,ב,prep,,,,PP,in
2_chr,ירושׁלמ,nmpr,,,,,Jerusalem
2_chr,ל,prep,,,InfC,VP,to
2_chr,היה,verb,qal,infc,,,be
2_chr,שׁמ,subs,,,,NP,name
2_chr,שׁמ,advb,,,,AdvP,there
2_chr,ו,conj,,,Way0,CP,and
2_chr,בחר,verb,qal,wayq,,VP,examine
2_chr,ב,prep,,,,PP,in
2_chr,דוד,nmpr,,,,,David
2_chr,ל,prep,,,InfC,VP,to
2_chr,היה,verb,qal,infc,,,be
2_chr,על,prep,,,,PP,upon
2_chr,עמ,subs,,,,,people
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Way0,CP,and
2_chr,היה,verb,qal,wayq,,VP,be
2_chr,עמ,prep,,,,PP,with
2_chr,לבב,subs,,,,,heart
2_chr,דוד,nmpr,,,,,David
2_chr,אב,subs,,,,,father
2_chr,ל,prep,,,InfC,VP,to
2_chr,בנה,verb,qal,infc,,,build
2_chr,בית,subs,,,,NP,house
2_chr,ל,prep,,,,PP,to
2_chr,שׁמ,subs,,,,,name
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,אלהימ,subs,,,,,god(s)
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,WayX,CP,and
2_chr,אמר,verb,qal,wayq,,VP,say
2_chr,יהוה,nmpr,,,,PrNP,YHWH
2_chr,אל,prep,,,,PP,to
2_chr,דוד,nmpr,,,,,David
2_chr,אב,subs,,,,,father
2_chr,יענ,subs,,,xQt0,CP,motive
2_chr,אשׁר,conj,,,,,<relative>
2_chr,היה,verb,qal,perf,,VP,be
2_chr,עמ,prep,,,,PP,with
2_chr,לבב,subs,,,,,heart
2_chr,ל,prep,,,InfC,VP,to
2_chr,בנה,verb,qal,infc,,,build
2_chr,בית,subs,,,,NP,house
2_chr,ל,prep,,,,PP,to
2_chr,שׁמ,subs,,,,,name
2_chr,טוב,verb,hif,perf,ZQt0,VP,be good
2_chr,כי,conj,,,xQt0,CP,that
2_chr,היה,verb,qal,perf,,VP,be
2_chr,עמ,prep,,,,PP,with
2_chr,לבב,subs,,,,,heart
2_chr,רק,advb,,,XYqt,PPrP,only
2_chr,אתה,prps,,,,,you
2_chr,לא,nega,,,,NegP,not
2_chr,בנה,verb,qal,impf,,VP,build
2_chr,ה,art,,,,NP,the
2_chr,בית,subs,,,,,house
2_chr,כי,conj,,,CPen,CP,that
2_chr,בנ,subs,,,,NP,son
2_chr,ה,art,,,Ptcp,CP,the
2_chr,יצא,verb,qal,ptca,,VP,go out
2_chr,מנ,prep,,,,PP,from
2_chr,חלצ,subs,,,,,loins
2_chr,הוא,prps,,,XYqt,PPrP,he
2_chr,בנה,verb,qal,impf,,VP,build
2_chr,ה,art,,,,NP,the
2_chr,בית,subs,,,,,house
2_chr,ל,prep,,,,PP,to
2_chr,שׁמ,subs,,,,,name
2_chr,ו,conj,,,WayX,CP,and
2_chr,קומ,verb,hif,wayq,,VP,arise
2_chr,יהוה,nmpr,,,,PrNP,YHWH
2_chr,את,prep,,,,PP,<object marker>
2_chr,דבר,subs,,,,,word
2_chr,אשׁר,conj,,,xQt0,CP,<relative>
2_chr,דבר,verb,piel,perf,,VP,speak
2_chr,ו,conj,,,Way0,CP,and
2_chr,קומ,verb,qal,wayq,,VP,arise
2_chr,תחת,subs,,,,PP,under part
2_chr,דוד,nmpr,,,,,David
2_chr,אב,subs,,,,,father
2_chr,ו,conj,,,Way0,CP,and
2_chr,ישׁב,verb,qal,wayq,,VP,sit
2_chr,על,prep,,,,PP,upon
2_chr,כסא,subs,,,,,seat
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,כ,prep,,,xQtX,CP,as
2_chr,אשׁר,conj,,,,,<relative>
2_chr,דבר,verb,piel,perf,,VP,speak
2_chr,יהוה,nmpr,,,,PrNP,YHWH
2_chr,ו,conj,,,Way0,CP,and
2_chr,בנה,verb,qal,wayq,,VP,build
2_chr,ה,art,,,,NP,the
2_chr,בית,subs,,,,,house
2_chr,ל,prep,,,,PP,to
2_chr,שׁמ,subs,,,,,name
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,אלהימ,subs,,,,,god(s)
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Way0,CP,and
2_chr,שׂימ,verb,qal,wayq,,VP,put
2_chr,שׁמ,advb,,,,AdvP,there
2_chr,את,prep,,,,PP,<object marker>
2_chr,ה,art,,,,,the
2_chr,ארונ,subs,,,,,ark
2_chr,אשׁר,conj,,,NmCl,CP,<relative>
2_chr,שׁמ,advb,,,,AdvP,there
2_chr,ברית,subs,,,,NP,covenant
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,אשׁר,conj,,,xQt0,CP,<relative>
2_chr,כרת,verb,qal,perf,,VP,cut
2_chr,עמ,prep,,,,PP,with
2_chr,בנ,subs,,,,,son
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Way0,CP,and
2_chr,עמד,verb,qal,wayq,,VP,stand
2_chr,ל,prep,,,,PP,to
2_chr,פנה,subs,,,,,face
2_chr,מזבח,subs,,,,,altar
2_chr,יהוה,nmpr,,,,,YHWH
2_chr,נגד,subs,,,,PP,counterpart
2_chr,כל,subs,,,,,whole
2_chr,קהל,subs,,,,,assembly
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Way0,CP,and
2_chr,פרשׂ,verb,qal,wayq,,VP,spread out
2_chr,כפ,subs,,,,NP,palm
2_chr,כי,conj,,,xQtX,CP,that
2_chr,עשׂה,verb,qal,perf,,VP,make
2_chr,שׁלמה,nmpr,,,,PrNP,Solomon
2_chr,כיור,subs,,,,NP,basin
2_chr,נחשׁת,subs,,,,,bronze
2_chr,ו,conj,,,Way0,CP,and
2_chr,נתנ,verb,qal,wayq,,VP,give
2_chr,ב,prep,,,,PP,in
2_chr,תוכ,subs,,,,,midst
2_chr,ה,art,,,,,the
2_chr,עזרה,subs,,,,,barrier
2_chr,חמשׁ,subs,,,NmCl,NP,five
2_chr,אמה,subs,,,,,cubit
2_chr,ארכ,subs,,,,NP,length
2_chr,ו,conj,,,NmCl,CP,and
2_chr,חמשׁ,subs,,,,NP,five
2_chr,אמה,subs,,,,,cubit
2_chr,רחב,subs,,,,NP,breadth
2_chr,ו,conj,,,NmCl,CP,and
2_chr,אמה,subs,,,,NP,cubit
2_chr,שׁלשׁ,subs,,,,,three
2_chr,קומה,subs,,,,NP,height
2_chr,ו,conj,,,Way0,CP,and
2_chr,עמד,verb,qal,wayq,,VP,stand
2_chr,על,prep,,,,PP,upon
2_chr,ו,conj,,,Way0,CP,and
2_chr,ברכ,verb,qal,wayq,,VP,kneel
2_chr,על,prep,,,,PP,upon
2_chr,ברכ,subs,,,,,knee
2_chr,נגד,subs,,,,PP,counterpart
2_chr,כל,subs,,,,,whole
2_chr,קהל,subs,,,,,assembly
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,ו,conj,,,Way0,CP,and
2_chr,פרשׂ,verb,qal,wayq,,VP,spread out
2_chr,כפ,subs,,,,NP,palm
2_chr,ה,art,,,,AdvP,the
2_chr,שׁמימ,subs,,,,,heavens
2_chr,ו,conj,,,Way0,CP,and
2_chr,אמר,verb,qal,wayq,,VP,say
2_chr,יהוה,nmpr,,,Voct,PrNP,YHWH
2_chr,אלהימ,subs,,,,,god(s)
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,אינ,subs,,,NmCl,NegP,<NEG>
2_chr,כמו,prep,,,,PP,like
2_chr,אלהימ,subs,,,,NP,god(s)
2_chr,ב,prep,,,,PP,in
2_chr,ה,art,,,,,the
2_chr,שׁמימ,subs,,,,,heavens
2_chr,ו,conj,,,,,and
2_chr,ב,prep,,,,,in
2_chr,ה,art,,,,,the
2_chr,ארצ,subs,,,,,earth
2_chr,שׁמר,verb,qal,ptca,Ptcp,VP,keep
2_chr,ה,art,,,,NP,the
2_chr,ברית,subs,,,,,covenant
2_chr,ו,conj,,,,,and
2_chr,ה,art,,,,,the
2_chr,חסד,subs,,,,,loyalty
2_chr,ל,prep,,,,PP,to
2_chr,עבד,subs,,,,,servant
2_chr,ה,art,,,Ptcp,CP,the
2_chr,הלכ,verb,qal,ptca,,VP,walk
2_chr,ל,prep,,,,PP,to
2_chr,פנה,subs,,,,,face
2_chr,ב,prep,,,,PP,in
2_chr,כל,subs,,,,,whole
2_chr,לב,subs,,,,,heart
2_chr,אשׁר,conj,,,xQt0,CP,<relative>
2_chr,שׁמר,verb,qal,perf,,VP,keep
2_chr,ל,prep,,,,PP,to
2_chr,עבד,subs,,,,,servant
2_chr,דוד,nmpr,,,,,David
2_chr,אב,subs,,,,,father
2_chr,את,prep,,,xQt0,CP,<object marker>
2_chr,אשׁר,conj,,,,,<relative>
2_chr,דבר,verb,piel,perf,,VP,speak
2_chr,ל,prep,,,,PP,to
2_chr,ו,conj,,,Way0,CP,and
2_chr,דבר,verb,piel,wayq,,VP,speak
2_chr,ב,prep,,,,PP,in
2_chr,פה,subs,,,,,mouth
2_chr,ו,conj,,,WxQ0,CP,and
2_chr,ב,prep,,,,PP,in
2_chr,יד,subs,,,,,hand
2_chr,מלא,verb,piel,perf,,VP,be full
2_chr,כ,prep,,,,PP,as
2_chr,ה,art,,,,,the
2_chr,יומ,subs,,,,,day
2_chr,ה,art,,,,,the
2_chr,זה,prde,,,,,this
2_chr,ו,conj,,,MSyn,CP,and
2_chr,עתה,advb,,,,AdvP,now
2_chr,יהוה,nmpr,,,Voct,PrNP,YHWH
2_chr,אלהימ,subs,,,,,god(s)
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,שׁמר,verb,qal,impv,ZIm0,VP,keep
2_chr,ל,prep,,,,PP,to
2_chr,עבד,subs,,,,,servant
2_chr,דוד,nmpr,,,,,David
2_chr,אב,subs,,,,,father
2_chr,את,prep,,,xQt0,CP,<object marker>
2_chr,אשׁר,conj,,,,,<relative>
2_chr,דבר,verb,piel,perf,,VP,speak
2_chr,ל,prep,,,,PP,to
2_chr,ל,prep,,,InfC,VP,to
2_chr,אמר,verb,qal,infc,,,say
2_chr,לא,nega,,,xYq0,NegP,not
2_chr,כרת,verb,nif,impf,,VP,cut
2_chr,ל,prep,,,,PP,to
2_chr,אישׁ,subs,,,,NP,man
2_chr,מנ,prep,,,,PP,from
2_chr,ל,prep,,,,,to
2_chr,פנה,subs,,,,,face
2_chr,ישׁב,verb,qal,ptca,Ptcp,VP,sit
2_chr,על,prep,,,,PP,upon
2_chr,כסא,subs,,,,,seat
2_chr,ישׂראל,nmpr,,,,,Israel
2_chr,רק,advb,,,xYqX,AdvP,only
2_chr,אמ,conj,,,,CP,if
2_chr,שׁמר,verb,qal,impf,,VP,keep
2_chr,בנ,subs,,,,NP,son
2_chr,את,prep,,,,PP,<object marker>
2_chr,דרכ,subs,,,,,way
2_chr,ל,prep,,,InfC,VP,to
2_chr,הלכ,verb,qal,infc,,,walk
2_chr,ב,prep,,,,PP,in
2_chr,תורה,subs,,,,,instruction
2_chr,כ,prep,,,xQt0,CP,as
2_chr,אשׁר,conj,,,,,<relative>
2_chr,הלכ,verb,qal,perf,,VP,walk
2_chr,ל,prep,,,,PP,to
2_chr,פנה,subs,,,,,face
