book,lex,sp,vs,vt,ctyp,ptyp,gloss
sam,עול,verb,qal,ptca,,,nurse
sam,ו,conj,,,Way0,CP,and
sam,אסר,verb,qal,wayq,,VP,bind
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,עגלה,subs,,,,,chariot
sam,ו,conj,,,WxQ0,CP,and
sam,את,prep,,,,PP,<object marker>
sam,בנ,subs,,,,,son
sam,כלא,verb,qal,perf,,VP,restrain
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,בית,subs,,,,,house
sam,ו,conj,,,Way0,CP,and
sam,שׂימ,verb,qal,wayq,,VP,put
sam,את,prep,,,,PP,<object marker>
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,אל,prep,,,,PP,to
sam,ה,art,,,,,the
sam,עגלה,subs,,,,,chariot
sam,ו,conj,,,,PP,and
sam,את,prep,,,,,<object marker>
sam,ה,art,,,,,the
sam,ארגז,subs,,,,,saddle-bag
sam,ו,conj,,,,,and
sam,את,prep,,,,,<object marker>
sam,עכבר,subs,,,,,jerboa
sam,ה,art,,,,,the
sam,זהב,subs,,,,,gold
sam,ו,conj,,,,,and
sam,את,prep,,,,,<object marker>
sam,צלמ,subs,,,,,image
sam,טחרימ,subs,,,,,tumours
sam,ו,conj,,,WayX,CP,and
sam,ישׁר,verb,qal,wayq,,VP,be right
sam,ה,art,,,,NP,the
sam,פרה,subs,,,,,cow
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,דרכ,subs,,,,,way
sam,על,prep,,,,PP,upon
sam,דרכ,subs,,,,,way
sam,בית שׁמשׁ,nmpr,,,,,Beth Shemesh
sam,ב,prep,,,xQt0,PP,in
sam,מסלה,subs,,,,,highway
sam,אחד,subs,,,,,one
sam,הלכ,verb,qal,perf,,VP,walk
sam,הלכ,verb,qal,infa,,AdvP,walk
sam,ו,conj,,,,,and
sam,געה,verb,qal,infa,,,low
sam,ו,conj,,,WxQ0,CP,and
sam,לא,nega,,,,NegP,not
sam,סור,verb,qal,perf,,VP,turn aside
sam,ימינ,subs,,,,NP,right-hand side
sam,ו,conj,,,,,and
sam,שׂמאל,subs,,,,,lefthand side
sam,ו,conj,,,Ptcp,CP,and
sam,סרנימ,subs,,,,NP,lords
sam,פלשׁתי,adjv,,,,,Philistine
sam,הלכ,verb,qal,ptca,,VP,walk
sam,אחר,subs,,,,PP,after
sam,עד,prep,,,,PP,unto
sam,גבול,subs,,,,,boundary
sam,בית שׁמשׁ,nmpr,,,,,Beth Shemesh
sam,ו,conj,,,Ptcp,CP,and
sam,בית שׁמשׁ,nmpr,,,,PrNP,Beth Shemesh
sam,קצר,verb,qal,ptca,,VP,harvest
sam,קציר,subs,,,,NP,harvest
sam,חטה,subs,,,,,wheat
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,עמק,subs,,,,,valley
sam,ו,conj,,,Way0,CP,and
sam,נשׂא,verb,qal,wayq,,VP,lift
sam,את,prep,,,,PP,<object marker>
sam,עינ,subs,,,,,eye
sam,ו,conj,,,Way0,CP,and
sam,ראה,verb,qal,wayq,,VP,see
sam,את,prep,,,,PP,<object marker>
sam,ה,art,,,,,the
sam,ארונ,subs,,,,,ark
sam,ו,conj,,,Way0,CP,and
sam,שׂמח,verb,qal,wayq,,VP,rejoice
sam,ל,prep,,,InfC,VP,to
sam,ראה,verb,qal,infc,,,see
sam,ו,conj,,,WXQt,CP,and
sam,ה,art,,,,NP,the
sam,עגלה,subs,,,,,chariot
sam,בוא,verb,qal,perf,,VP,come
sam,אל,prep,,,,PP,to
sam,שׂדה,subs,,,,,open field
sam,יהושׁע,nmpr,,,,,Joshua
sam,בית,subs,,,,,house
sam,ה,art,,,,,the
sam,שׁמשׁי,adjv,,,,,-shemeshite
sam,ו,conj,,,Way0,CP,and
sam,עמד,verb,qal,wayq,,VP,stand
sam,שׁמ,advb,,,,AdvP,there
sam,ו,conj,,,NmCl,CP,and
sam,שׁמ,advb,,,,AdvP,there
sam,אבנ,subs,,,,NP,stone
sam,גדול,adjv,,,,,great
sam,ו,conj,,,Way0,CP,and
sam,בקע,verb,piel,wayq,,VP,split
sam,את,prep,,,,PP,<object marker>
sam,עצ,subs,,,,,tree
sam,ה,art,,,,,the
sam,עגלה,subs,,,,,chariot
sam,ו,conj,,,WxQ0,CP,and
sam,את,prep,,,,PP,<object marker>
sam,ה,art,,,,,the
sam,פרה,subs,,,,,cow
sam,עלה,verb,hif,perf,,VP,ascend
sam,עלה,subs,,,,NP,burnt-offering
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WXQt,CP,and
sam,ה,art,,,,NP,the
sam,לוי,adjv,,,,,Levite
sam,ירד,verb,hif,perf,,VP,descend
sam,את,prep,,,,PP,<object marker>
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,,,and
sam,את,prep,,,,,<object marker>
sam,ה,art,,,,,the
sam,ארגז,subs,,,,,saddle-bag
sam,אשׁר,conj,,,NmCl,CP,<relative>
sam,את,prep,,,,PP,together with
sam,אשׁר,conj,,,NmCl,CP,<relative>
sam,ב,prep,,,,PP,in
sam,כלי,subs,,,,NP,tool
sam,זהב,subs,,,,,gold
sam,ו,conj,,,Way0,CP,and
sam,שׂימ,verb,qal,wayq,,VP,put
sam,אל,prep,,,,PP,to
sam,ה,art,,,,,the
sam,אבנ,subs,,,,,stone
sam,ה,art,,,,,the
sam,גדול,adjv,,,,,great
sam,ו,conj,,,WXQt,CP,and
sam,אישׁ,subs,,,,NP,man
sam,בית שׁמשׁ,nmpr,,,,,Beth Shemesh
sam,עלה,verb,hif,perf,,VP,ascend
sam,עלה,subs,,,,NP,burnt-offering
sam,ו,conj,,,Way0,CP,and
sam,זבח,verb,qal,wayq,,VP,slaughter
sam,זבח,subs,,,,NP,sacrifice
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,יומ,subs,,,,,day
sam,ה,art,,,,,the
sam,הוא,prps,,,,,he
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WXQt,CP,and
sam,חמשׁ,subs,,,,NP,five
sam,סרנימ,subs,,,,,lords
sam,פלשׁתי,adjv,,,,,Philistine
sam,ראה,verb,qal,perf,,VP,see
sam,ו,conj,,,Way0,CP,and
sam,שׁוב,verb,qal,wayq,,VP,return
sam,עקרונ,nmpr,,,,PrNP,Ekron
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,יומ,subs,,,,,day
sam,ה,art,,,,,the
sam,הוא,prps,,,,,he
sam,ו,conj,,,NmCl,CP,and
sam,אלה,prde,,,,DPrP,these
sam,טחרימ,subs,,,,NP,tumours
sam,ה,art,,,,,the
sam,זהב,subs,,,,,gold
sam,אשׁר,conj,,,xQtX,CP,<relative>
sam,שׁוב,verb,hif,perf,,VP,return
sam,פלשׁתי,adjv,,,,NP,Philistine
sam,אשׁמ,subs,,,,NP,guilt
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ל,prep,,,NmCl,PP,to
sam,אשׁדוד,nmpr,,,,,Ashdod
sam,אחד,subs,,,,NP,one
sam,ל,prep,,,NmCl,PP,to
sam,עזה,nmpr,,,,,Gaza
sam,אחד,subs,,,,NP,one
sam,ל,prep,,,NmCl,PP,to
sam,אשׁקלונ,nmpr,,,,,Ashkelon
sam,אחד,subs,,,,NP,one
sam,ל,prep,,,NmCl,PP,to
sam,גת,nmpr,,,,,Gath
sam,אחד,subs,,,,NP,one
sam,ל,prep,,,NmCl,PP,to
sam,עקרונ,nmpr,,,,,Ekron
sam,אחד,subs,,,,NP,one
sam,ו,conj,,,NmCl,CP,and
sam,עכבר,subs,,,,NP,jerboa
sam,ה,art,,,,,the
sam,זהב,subs,,,,,gold
sam,מספר,subs,,,,NP,number
sam,כל,subs,,,,,whole
sam,עיר,subs,,,,,town
sam,פלשׁתי,adjv,,,,,Philistine
sam,ל,prep,,,,,to
sam,חמשׁ,subs,,,,,five
sam,ה,art,,,,,the
sam,סרנימ,subs,,,,,lords
sam,מנ,prep,,,,,from
sam,עיר,subs,,,,,town
sam,מבצר,subs,,,,,fortification
sam,ו,conj,,,,,and
sam,עד,prep,,,,,unto
sam,כפר,subs,,,,,village
sam,ה,art,,,,,the
sam,פרזי,subs,,,,,open country
sam,ו,conj,,,,,and
sam,עד,prep,,,,,unto
sam,אבל,subs,,,,,water-course
sam,ה,art,,,,,the
sam,גדול,adjv,,,,,great
sam,אשׁר,conj,,,xQt0,CP,<relative>
sam,נוח,verb,hif,perf,,VP,settle
sam,על,prep,,,,PP,upon
sam,את,prep,,,,PP,<object marker>
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,עד,prep,,,,PP,unto
sam,ה,art,,,,,the
sam,יומ,subs,,,,,day
sam,ה,art,,,,,the
sam,זה,prde,,,,,this
sam,ב,prep,,,NmCl,PP,in
sam,שׂדה,subs,,,,,open field
sam,יהושׁע,nmpr,,,,,Joshua
sam,בית,subs,,,,,house
sam,ה,art,,,,,the
sam,שׁמשׁי,adjv,,,,,-shemeshite
sam,ו,conj,,,Way0,CP,and
sam,נכה,verb,hif,wayq,,VP,strike
sam,ב,prep,,,,PP,in
sam,אישׁ,subs,,,,,man
sam,בית שׁמשׁ,nmpr,,,,,Beth Shemesh
sam,כי,conj,,,xQt0,CP,that
sam,ראה,verb,qal,perf,,VP,see
sam,ב,prep,,,,PP,in
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,Way0,CP,and
sam,נכה,verb,hif,wayq,,VP,strike
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,עמ,subs,,,,,people
sam,שׁבע,subs,,,,NP,seven
sam,אישׁ,subs,,,,,man
sam,חמשׁ,subs,,,,,five
sam,אלפ,subs,,,,,thousand
sam,אישׁ,subs,,,,,man
sam,ו,conj,,,WayX,CP,and
sam,אבל,verb,hit,wayq,,VP,mourn
sam,ה,art,,,,NP,the
sam,עמ,subs,,,,,people
sam,כי,conj,,,xQtX,CP,that
sam,נכה,verb,hif,perf,,VP,strike
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,עמ,subs,,,,,people
sam,מכה,subs,,,,NP,blow
sam,גדול,adjv,,,,,great
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,אישׁ,subs,,,,NP,man
sam,בית שׁמשׁ,nmpr,,,,,Beth Shemesh
sam,מי,prin,,,XYqt,IPrP,who
sam,יכל,verb,qal,impf,,VP,be able
sam,ל,prep,,,InfC,VP,to
sam,עמד,verb,qal,infc,,,stand
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,יהוה,nmpr,,,,,YHWH
sam,ה,art,,,,,the
sam,אלהימ,subs,,,,,god(s)
sam,ה,art,,,,,the
sam,קדושׁ,adjv,,,,,holy
sam,ה,art,,,,,the
sam,זה,prde,,,,,this
sam,ו,conj,,,WxY0,CP,and
sam,אל,prep,,,,PP,to
sam,מי,prin,,,,,who
sam,עלה,verb,qal,impf,,VP,ascend
sam,מנ,prep,,,,PP,from
sam,על,prep,,,,,upon
sam,ו,conj,,,Way0,CP,and
sam,שׁלח,verb,qal,wayq,,VP,send
sam,מלאכ,subs,,,,NP,messenger
sam,אל,prep,,,,PP,to
sam,ישׁב,verb,qal,ptca,,,sit
sam,קרית יערימ,nmpr,,,,,Kiriath Jearim
sam,ל,prep,,,InfC,VP,to
sam,אמר,verb,qal,infc,,,say
sam,שׁוב,verb,hif,perf,ZQtX,VP,return
sam,פלשׁתי,adjv,,,,NP,Philistine
sam,את,prep,,,,PP,<object marker>
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,ירד,verb,qal,impv,ZIm0,VP,descend
sam,עלה,verb,hif,impv,ZIm0,VP,ascend
sam,את,prep,,,,PP,<object marker>
sam,אל,prep,,,,PP,to
sam,ו,conj,,,WayX,CP,and
sam,בוא,verb,qal,wayq,,VP,come
sam,אישׁ,subs,,,,NP,man
sam,קרית יערימ,nmpr,,,,,Kiriath Jearim
sam,ו,conj,,,Way0,CP,and
sam,עלה,verb,hif,wayq,,VP,ascend
sam,את,prep,,,,PP,<object marker>
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,Way0,CP,and
sam,בוא,verb,hif,wayq,,VP,come
sam,את,prep,,,,PP,<object marker>
sam,אל,prep,,,,PP,to
sam,בית,subs,,,,,house
sam,אבינדב,nmpr,,,,,Abinadab
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,גבעה,subs,,,,,hill
sam,ו,conj,,,WxQ0,CP,and
sam,את,prep,,,,PP,<object marker>
sam,אלעזר,nmpr,,,,,Eleazar
sam,בנ,subs,,,,,son
sam,קדשׁ,verb,piel,perf,,VP,be holy
sam,ל,prep,,,InfC,VP,to
sam,שׁמר,verb,qal,infc,,,keep
sam,את,prep,,,,PP,<object marker>
sam,ארונ,subs,,,,,ark
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,Way0,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,מנ,prep,,,,PP,from
sam,יומ,subs,,,,,day
sam,ישׁב,verb,qal,infc,InfC,VP,sit
sam,ה,art,,,,NP,the
sam,ארונ,subs,,,,,ark
sam,ב,prep,,,,PP,in
sam,קרית יערימ,nmpr,,,,,Kiriath Jearim
sam,ו,conj,,,WayX,CP,and
sam,רבה,verb,qal,wayq,,VP,be many
sam,ה,art,,,,NP,the
sam,יומ,subs,,,,,day
sam,ו,conj,,,WayX,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,עשׂרימ,subs,,,,NP,twenty
sam,שׁנה,subs,,,,,year
sam,ו,conj,,,WayX,CP,and
sam,נהה,verb,nif,wayq,,VP,hold
sam,כל,subs,,,,NP,whole
sam,בית,subs,,,,,house
sam,ישׂראל,nmpr,,,,,Israel
sam,אחר,subs,,,,PP,after
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אל,prep,,,,PP,to
sam,כל,subs,,,,,whole
sam,בית,subs,,,,,house
sam,ישׂראל,nmpr,,,,,Israel
sam,ל,prep,,,InfC,VP,to
sam,אמר,verb,qal,infc,,,say
sam,אמ,conj,,,Ptcp,CP,if
sam,ב,prep,,,,PP,in
sam,כל,subs,,,,,whole
sam,לבב,subs,,,,,heart
sam,אתמ,prps,,,,PPrP,you
sam,שׁוב,verb,qal,ptca,,VP,return
sam,אל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,סור,verb,hif,impv,ZIm0,VP,turn aside
sam,את,prep,,,,PP,<object marker>
sam,אלהימ,subs,,,,,god(s)
sam,ה,art,,,,,the
sam,נכר,subs,,,,,foreigner
sam,מנ,prep,,,,PP,from
sam,תוכ,subs,,,,,midst
sam,ו,conj,,,,PP,and
sam,ה,art,,,,,the
sam,עשׁתרת,subs,,,,,idol
sam,ו,conj,,,WIm0,CP,and
sam,כונ,verb,hif,impv,,VP,be firm
sam,לבב,subs,,,,NP,heart
sam,אל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WIm0,CP,and
sam,עבד,verb,qal,impv,,VP,"work, serve"
sam,ל,prep,,,,PP,to
sam,בד,subs,,,,,"linen, part, stave"
sam,ו,conj,,,WYq0,CP,and
sam,נצל,verb,hif,impf,,VP,deliver
sam,את,prep,,,,PP,<object marker>
sam,מנ,prep,,,,PP,from
sam,יד,subs,,,,,hand
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,WayX,CP,and
sam,סור,verb,hif,wayq,,VP,turn aside
sam,בנ,subs,,,,NP,son
sam,ישׂראל,nmpr,,,,,Israel
sam,את,prep,,,,PP,<object marker>
sam,ה,art,,,,,the
sam,בעל,subs,,,,,"lord, baal"
sam,ו,conj,,,,,and
sam,את,prep,,,,,<object marker>
sam,ה,art,,,,,the
sam,עשׁתרת,subs,,,,,idol
sam,ו,conj,,,Way0,CP,and
sam,עבד,verb,qal,wayq,,VP,"work, serve"
sam,את,prep,,,,PP,<object marker>
sam,יהוה,nmpr,,,,,YHWH
sam,ל,prep,,,,PP,to
sam,בד,subs,,,,,"linen, part, stave"
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,קבצ,verb,qal,impv,ZIm0,VP,collect
sam,את,prep,,,,PP,<object marker>
sam,כל,subs,,,,,whole
sam,ישׂראל,nmpr,,,,,Israel
sam,ה,art,,,,AdvP,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,WYq0,CP,and
sam,פלל,verb,hit,impf,,VP,pray
sam,בעד,subs,,,,PP,distance
sam,אל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,Way0,CP,and
sam,קבצ,verb,nif,wayq,,VP,collect
sam,ה,art,,,,AdvP,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,Way0,CP,and
sam,שׁאב,verb,qal,wayq,,VP,draw water
sam,מימ,subs,,,,NP,water
sam,ו,conj,,,Way0,CP,and
sam,שׁפכ,verb,qal,wayq,,VP,pour
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,Way0,CP,and
sam,צומ,verb,qal,wayq,,VP,fast
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,יומ,subs,,,,,day
sam,ה,art,,,,,the
sam,הוא,prps,,,,,he
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמ,advb,,,,AdvP,there
sam,חטא,verb,qal,perf,ZQt0,VP,miss
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WayX,CP,and
sam,שׁפט,verb,qal,wayq,,VP,judge
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,את,prep,,,,PP,<object marker>
sam,בנ,subs,,,,,son
sam,ישׂראל,nmpr,,,,,Israel
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,WayX,CP,and
sam,שׁמע,verb,qal,wayq,,VP,hear
sam,פלשׁתי,adjv,,,,NP,Philistine
sam,כי,conj,,,xQtX,CP,that
sam,קבצ,verb,hit,perf,,VP,collect
sam,בנ,subs,,,,NP,son
sam,ישׂראל,nmpr,,,,,Israel
sam,ה,art,,,,AdvP,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,WayX,CP,and
sam,עלה,verb,qal,wayq,,VP,ascend
sam,סרנימ,subs,,,,NP,lords
sam,פלשׁתי,adjv,,,,,Philistine
sam,אל,prep,,,,PP,to
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WayX,CP,and
sam,שׁמע,verb,qal,wayq,,VP,hear
sam,בנ,subs,,,,NP,son
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,Way0,CP,and
sam,ירא,verb,qal,wayq,,VP,fear
sam,מנ,prep,,,,PP,from
sam,פנה,subs,,,,,face
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,בנ,subs,,,,NP,son
sam,ישׂראל,nmpr,,,,,Israel
sam,אל,prep,,,,PP,to
sam,שׁמואל,nmpr,,,,,Samuel
sam,אל,nega,,,xYq0,NegP,not
sam,חרשׁ,verb,hif,impf,,VP,be deaf
sam,מנ,prep,,,,PP,from
sam,מנ,prep,,,InfC,VP,from
sam,זעק,verb,qal,infc,,,cry
sam,אל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,אלהימ,subs,,,,,god(s)
sam,ו,conj,,,WYq0,CP,and
sam,ישׁע,verb,hif,impf,,VP,help
sam,מנ,prep,,,,PP,from
sam,יד,subs,,,,,hand
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,WayX,CP,and
sam,לקח,verb,qal,wayq,,VP,take
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,טלה,subs,,,,NP,lamb
sam,חלב,subs,,,,,milk
sam,אחד,subs,,,,,one
sam,ו,conj,,,Way0,CP,and
sam,עלה,verb,hif,wayq,,VP,ascend
sam,עלה,subs,,,,NP,burnt-offering
sam,כליל,adjv,,,,AdjP,entire
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WayX,CP,and
sam,זעק,verb,qal,wayq,,VP,cry
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,בעד,subs,,,,PP,distance
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WayX,CP,and
sam,ענה,verb,qal,wayq,,VP,answer
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ו,conj,,,MSyn,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,שׁמואל,nmpr,,,Ptcp,PrNP,Samuel
sam,עלה,verb,hif,ptca,,VP,ascend
sam,ה,art,,,,NP,the
sam,עלה,subs,,,,,burnt-offering
sam,ו,conj,,,WXQt,CP,and
sam,פלשׁתי,adjv,,,,NP,Philistine
sam,נגשׁ,verb,nif,perf,,VP,approach
sam,ל,prep,,,,PP,to
sam,ה,art,,,,,the
sam,מלחמה,subs,,,,,war
sam,ב,prep,,,,PP,in
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WayX,CP,and
sam,רעמ,verb,hif,wayq,,VP,thunder
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ב,prep,,,,PP,in
sam,קול,subs,,,,,sound
sam,גדול,adjv,,,,,great
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,יומ,subs,,,,,day
sam,ה,art,,,,,the
sam,הוא,prps,,,,,he
sam,על,prep,,,,PP,upon
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,Way0,CP,and
sam,הממ,verb,qal,wayq,,VP,confuse
sam,ו,conj,,,Way0,CP,and
sam,נגפ,verb,nif,wayq,,VP,hurt
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WayX,CP,and
sam,יצא,verb,qal,wayq,,VP,go out
sam,אישׁ,subs,,,,NP,man
sam,ישׂראל,nmpr,,,,,Israel
sam,מנ,prep,,,,PP,from
sam,ה,art,,,,,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,Way0,CP,and
sam,רדפ,verb,qal,wayq,,VP,pursue
sam,את,prep,,,,PP,<object marker>
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,Way0,CP,and
sam,נכה,verb,hif,wayq,,VP,strike
sam,עד,prep,,,,PP,unto
sam,מנ,prep,,,,,from
sam,תחת,subs,,,,,under part
sam,ל,prep,,,,,to
sam,בית כר,nmpr,,,,,Beth Car
sam,ו,conj,,,WayX,CP,and
sam,לקח,verb,qal,wayq,,VP,take
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אבנ,subs,,,,NP,stone
sam,אחד,subs,,,,,one
sam,ו,conj,,,Way0,CP,and
sam,שׂימ,verb,qal,wayq,,VP,put
sam,בינ,subs,,,,PP,interval
sam,ה,art,,,,,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,,,and
sam,בינ,subs,,,,,interval
sam,ה,art,,,,,the
sam,שׁנ,nmpr,,,,,Shen
sam,ו,conj,,,Way0,CP,and
sam,קרא,verb,qal,wayq,,VP,call
sam,את,prep,,,,PP,<object marker>
sam,שׁמ,subs,,,,,name
sam,אבנ העזר,nmpr,,,,PrNP,Ebenezer
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,עד,prep,,,xQtX,PP,unto
sam,הנה,advb,,,,,here
sam,עזר,verb,qal,perf,,VP,help
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ו,conj,,,WayX,CP,and
sam,כנע,verb,nif,wayq,,VP,be humble
sam,ה,art,,,,NP,the
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,WxQ0,CP,and
sam,לא,nega,,,,NegP,not
sam,יספ,verb,qal,perf,,VP,add
sam,עוד,subs,,,,AdvP,duration
sam,ל,prep,,,InfC,VP,to
sam,בוא,verb,qal,infc,,,come
sam,ב,prep,,,,PP,in
sam,גבול,subs,,,,,boundary
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WayX,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,יד,subs,,,,NP,hand
sam,יהוה,nmpr,,,,,YHWH
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,פלשׁתי,adjv,,,,,Philistine
sam,כל,subs,,,,NP,whole
sam,יומ,subs,,,,,day
sam,שׁמואל,nmpr,,,,,Samuel
sam,ו,conj,,,WayX,CP,and
sam,שׁוב,verb,qal,wayq,,VP,return
sam,ה,art,,,,NP,the
sam,עיר,subs,,,,,town
sam,אשׁר,conj,,,xQtX,CP,<relative>
sam,לקח,verb,qal,perf,,VP,take
sam,פלשׁתי,adjv,,,,NP,Philistine
sam,מנ,prep,,,,PP,from
sam,את,prep,,,,,together with
sam,ישׂראל,nmpr,,,,,Israel
sam,ל,prep,,,WayX,PP,to
sam,ישׂראל,nmpr,,,,,Israel
sam,מנ,prep,,,,PP,from
sam,עקרונ,nmpr,,,,,Ekron
sam,ו,conj,,,,,and
sam,עד,prep,,,,,unto
sam,גת,nmpr,,,,,Gath
sam,ו,conj,,,WxQX,CP,and
sam,את,prep,,,,PP,<object marker>
sam,גבול,subs,,,,,boundary
sam,נצל,verb,hif,perf,,VP,deliver
sam,ישׂראל,nmpr,,,,PrNP,Israel
sam,מנ,prep,,,,PP,from
sam,יד,subs,,,,,hand
sam,פלשׁתי,adjv,,,,,Philistine
sam,ו,conj,,,WayX,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,שׁלומ,subs,,,,NP,peace
sam,בינ,subs,,,,PP,interval
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,,,and
sam,בינ,subs,,,,,interval
sam,ה,art,,,,,the
sam,אמרי,adjv,,,,,Amorite
sam,ו,conj,,,WayX,CP,and
sam,שׁפט,verb,qal,wayq,,VP,judge
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,את,prep,,,,PP,<object marker>
sam,ישׂראל,nmpr,,,,,Israel
sam,כל,subs,,,,NP,whole
sam,יומ,subs,,,,,day
sam,חיימ,subs,,,,,life
sam,ו,conj,,,WQt0,CP,and
sam,הלכ,verb,qal,perf,,VP,walk
sam,מנ,prep,,,,PP,from
sam,די,subs,,,,,sufficiency
sam,שׁנה,subs,,,,,year
sam,ב,prep,,,,,in
sam,שׁנה,subs,,,,,year
sam,ו,conj,,,WQt0,CP,and
sam,סבב,verb,qal,perf,,VP,turn
sam,בית אל,nmpr,,,,PrNP,Bethel
sam,ו,conj,,,,,and
sam,ה,art,,,,,the
sam,גלגל,nmpr,,,,,Gilgal
sam,ו,conj,,,,,and
sam,ה,art,,,,,the
sam,מצפה,nmpr,,,,,Mizpah
sam,ו,conj,,,WQt0,CP,and
sam,שׁפט,verb,qal,perf,,VP,judge
sam,את,prep,,,,PP,<object marker>
